shopping,travel,dining,fuel,groceries,cardNorm,reward
38661,10678,3999,6021,3848,0.040000,8514.00
38661,10678,3999,6021,3848,0.080000,24612.84
38661,10678,3999,6021,3848,0.120000,26603.88
38661,10678,3999,6021,3848,0.160000,1896.21
38661,10678,3999,6021,3848,0.200000,8049.42
38661,10678,3999,6021,3848,0.240000,27545.52
38661,10678,3999,6021,3848,0.280000,3816.69
38661,10678,3999,6021,3848,0.320000,9752.40
38661,10678,3999,6021,3848,0.360000,26603.88
38661,10678,3999,6021,3848,0.400000,4922.57
38661,10678,3999,6021,3848,0.440000,13165.80
38661,10678,3999,6021,3848,0.480000,3496.35
38661,10678,3999,6021,3848,0.520000,4335.84
38661,10678,3999,6021,3848,0.560000,7584.84
38661,10678,3999,6021,3848,0.600000,5712.90
38661,10678,3999,6021,3848,0.640000,13165.80
38661,10678,3999,6021,3848,0.680000,28985.16
38661,10678,3999,6021,3848,0.720000,7712.22
38661,10678,3999,6021,3848,0.760000,7584.84
38661,10678,3999,6021,3848,0.800000,27545.52
38661,10678,3999,6021,3848,0.840000,9029.88
38661,10678,3999,6021,3848,0.880000,13165.80
38661,10678,3999,6021,3848,0.920000,2540.81
38661,10678,3999,6021,3848,0.960000,3816.69
38661,10678,3999,6021,3848,1.000000,16548.12
31043,7816,12215,7745,2640,0.000000,24058.32
31043,7816,12215,7745,2640,0.040000,8422.80
31043,7816,12215,7745,2640,0.080000,24220.68
31043,7816,12215,7745,2640,0.120000,22592.52
31043,7816,12215,7745,2640,0.160000,1843.77
31043,7816,12215,7745,2640,0.200000,7898.94
31043,7816,12215,7745,2640,0.240000,24375.12
31043,7816,12215,7745,2640,0.280000,3610.47
31043,7816,12215,7745,2640,0.320000,10163.28
31043,7816,12215,7745,2640,0.360000,22592.52
31043,7816,12215,7745,2640,0.400000,4844.14
31043,7816,12215,7745,2640,0.440000,12882.84
31043,7816,12215,7745,2640,0.480000,3375.99
31043,7816,12215,7745,2640,0.520000,4072.80
31043,7816,12215,7745,2640,0.560000,7375.08
31043,7816,12215,7745,2640,0.600000,5454.24
31043,7816,12215,7745,2640,0.640000,12882.84
31043,7816,12215,7745,2640,0.680000,28772.52
31043,7816,12215,7745,2640,0.720000,7082.34
31043,7816,12215,7745,2640,0.760000,7375.08
31043,7816,12215,7745,2640,0.800000,24375.12
31043,7816,12215,7745,2640,0.840000,9233.88
31043,7816,12215,7745,2640,0.880000,12882.84
31043,7816,12215,7745,2640,0.920000,2513.21
31043,7816,12215,7745,2640,0.960000,3610.47
31043,7816,12215,7745,2640,1.000000,15379.80
16855,30826,19405,3677,578,0.000000,19049.28
16855,30826,19405,3677,578,0.040000,13169.04
16855,30826,19405,3677,578,0.080000,34899.00
16855,30826,19405,3677,578,0.120000,16720.68
16855,30826,19405,3677,578,0.160000,2140.23
16855,30826,19405,3677,578,0.200000,10864.98
16855,30826,19405,3677,578,0.240000,19118.64
16855,30826,19405,3677,578,0.280000,5077.59
16855,30826,19405,3677,578,0.320000,9884.64
16855,30826,19405,3677,578,0.360000,16720.68
16855,30826,19405,3677,578,0.400000,6979.80
16855,30826,19405,3677,578,0.440000,12981.48
16855,30826,19405,3677,578,0.480000,4152.81
16855,30826,19405,3677,578,0.520000,3733.68
16855,30826,19405,3677,578,0.560000,8560.92
16855,30826,19405,3677,578,0.600000,7217.82
16855,30826,19405,3677,578,0.640000,12981.48
16855,30826,19405,3677,578,0.680000,26104.44
16855,30826,19405,3677,578,0.720000,7304.34
16855,30826,19405,3677,578,0.760000,8560.92
16855,30826,19405,3677,578,0.800000,19118.64
16855,30826,19405,3677,578,0.840000,9443.40
16855,30826,19405,3677,578,0.880000,12981.48
16855,30826,19405,3677,578,0.920000,2582.42
16855,30826,19405,3677,578,0.960000,5077.59
16855,30826,19405,3677,578,1.000000,24009.48
16081,3170,10898,7833,8312,0.000000,15579.36
16081,3170,10898,7833,8312,0.040000,5620.86
16081,3170,10898,7833,8312,0.080000,16797.00
16081,3170,10898,7833,8312,0.120000,14271.60
16081,3170,10898,7833,8312,0.160000,1388.82
16081,3170,10898,7833,8312,0.200000,5588.07
16081,3170,10898,7833,8312,0.240000,16576.80
16081,3170,10898,7833,8312,0.280000,2388.39
16081,3170,10898,7833,8312,0.320000,8375.16
16081,3170,10898,7833,8312,0.360000,14271.60
16081,3170,10898,7833,8312,0.400000,3359.40
16081,3170,10898,7833,8312,0.440000,9790.20
16081,3170,10898,7833,8312,0.480000,2293.29
16081,3170,10898,7833,8312,0.520000,2680.62
16081,3170,10898,7833,8312,0.560000,5555.28
16081,3170,10898,7833,8312,0.600000,3777.21
16081,3170,10898,7833,8312,0.640000,9790.20
16081,3170,10898,7833,8312,0.680000,20500.08
16081,3170,10898,7833,8312,0.720000,4646.97
16081,3170,10898,7833,8312,0.760000,5555.28
16081,3170,10898,7833,8312,0.800000,16576.80
16081,3170,10898,7833,8312,0.840000,7435.20
16081,3170,10898,7833,8312,0.880000,9790.20
16081,3170,10898,7833,8312,0.920000,1758.55
16081,3170,10898,7833,8312,0.960000,2388.39
16081,3170,10898,7833,8312,1.000000,9933.96
24158,28303,19971,9804,9028,0.000000,26027.40
24158,28303,19971,9804,9028,0.040000,14416.38
24158,28303,19971,9804,9028,0.080000,39784.44
24158,28303,19971,9804,9028,0.120000,23630.88
24158,28303,19971,9804,9028,0.160000,2737.92
24158,28303,19971,9804,9028,0.200000,12684.03
24158,28303,19971,9804,9028,0.240000,27110.76
24158,28303,19971,9804,9028,0.280000,5759.97
24158,28303,19971,9804,9028,0.320000,14481.12
24158,28303,19971,9804,9028,0.360000,23630.88
24158,28303,19971,9804,9028,0.400000,7956.89
24158,28303,19971,9804,9028,0.440000,17330.52
24158,28303,19971,9804,9028,0.480000,4910.88
24158,28303,19971,9804,9028,0.520000,4786.53
24158,28303,19971,9804,9028,0.560000,10951.68
24158,28303,19971,9804,9028,0.600000,8497.89
24158,28303,19971,9804,9028,0.640000,17330.52
24158,28303,19971,9804,9028,0.680000,34300.32
24158,28303,19971,9804,9028,0.720000,9098.28
24158,28303,19971,9804,9028,0.760000,10951.68
24158,28303,19971,9804,9028,0.800000,27110.76
24158,28303,19971,9804,9028,0.840000,13304.64
24158,28303,19971,9804,9028,0.880000,17330.52
24158,28303,19971,9804,9028,0.920000,3249.43
24158,28303,19971,9804,9028,0.960000,5759.97
24158,28303,19971,9804,9028,1.000000,26436.24
34613,654,19004,5765,5254,0.000000,27360.00
34613,654,19004,5765,5254,0.040000,8392.38
34613,654,19004,5765,5254,0.080000,24619.56
34613,654,19004,5765,5254,0.120000,25079.52
34613,654,19004,5765,5254,0.160000,1958.70
34613,654,19004,5765,5254,0.200000,8113.59
34613,654,19004,5765,5254,0.240000,27990.48
34613,654,19004,5765,5254,0.280000,3606.45
34613,654,19004,5765,5254,0.320000,9910.20
34613,654,19004,5765,5254,0.360000,25079.52
34613,654,19004,5765,5254,0.400000,4923.91
34613,654,19004,5765,5254,0.440000,14899.32
34613,654,19004,5765,5254,0.480000,3586.83
34613,654,19004,5765,5254,0.520000,4605.60
34613,654,19004,5765,5254,0.560000,7834.80
34613,654,19004,5765,5254,0.600000,5565.15
34613,654,19004,5765,5254,0.640000,14899.32
34613,654,19004,5765,5254,0.680000,34831.92
34613,654,19004,5765,5254,0.720000,7622.31
34613,654,19004,5765,5254,0.760000,7834.80
34613,654,19004,5765,5254,0.800000,27990.48
34613,654,19004,5765,5254,0.840000,9218.40
34613,654,19004,5765,5254,0.880000,14899.32
34613,654,19004,5765,5254,0.920000,2853.77
34613,654,19004,5765,5254,0.960000,3606.45
34613,654,19004,5765,5254,1.000000,14504.28
15274,20899,7079,9013,5247,0.000000,15712.08
15274,20899,7079,9013,5247,0.040000,8978.46
15274,20899,7079,9013,5247,0.080000,24858.36
15274,20899,7079,9013,5247,0.120000,14862.60
15274,20899,7079,9013,5247,0.160000,1725.36
15274,20899,7079,9013,5247,0.200000,7939.95
15274,20899,7079,9013,5247,0.240000,16341.72
15274,20899,7079,9013,5247,0.280000,3649.89
15274,20899,7079,9013,5247,0.320000,10146.12
15274,20899,7079,9013,5247,0.360000,14862.60
15274,20899,7079,9013,5247,0.400000,4971.67
15274,20899,7079,9013,5247,0.440000,10213.44
15274,20899,7079,9013,5247,0.480000,3022.92
15274,20899,7079,9013,5247,0.520000,2854.17
15274,20899,7079,9013,5247,0.560000,6901.44
15274,20899,7079,9013,5247,0.600000,5375.25
15274,20899,7079,9013,5247,0.640000,10213.44
15274,20899,7079,9013,5247,0.680000,18890.16
15274,20899,7079,9013,5247,0.720000,5664.72
15274,20899,7079,9013,5247,0.760000,6901.44
15274,20899,7079,9013,5247,0.800000,16341.72
15274,20899,7079,9013,5247,0.840000,9064.56
15274,20899,7079,9013,5247,0.880000,10213.44
15274,20899,7079,9013,5247,0.920000,1916.76
15274,20899,7079,9013,5247,0.960000,3649.89
15274,20899,7079,9013,5247,1.000000,17107.44
2947,21164,19304,6072,5171,0.000000,10910.52
2947,21164,19304,6072,5171,0.040000,9582.30
2947,21164,19304,6072,5171,0.080000,25723.56
2947,21164,19304,6072,5171,0.120000,8594.04
2947,21164,19304,6072,5171,0.160000,1639.74
2947,21164,19304,6072,5171,0.200000,8070.63
2947,21164,19304,6072,5171,0.240000,11531.04
2947,21164,19304,6072,5171,0.280000,3577.11
2947,21164,19304,6072,5171,0.320000,8744.88
2947,21164,19304,6072,5171,0.360000,8594.04
2947,21164,19304,6072,5171,0.400000,5144.71
2947,21164,19304,6072,5171,0.440000,9849.60
2947,21164,19304,6072,5171,0.480000,2942.19
2947,21164,19304,6072,5171,0.520000,2395.68
2947,21164,19304,6072,5171,0.560000,6558.96
2947,21164,19304,6072,5171,0.600000,5216.85
2947,21164,19304,6072,5171,0.640000,9849.60
2947,21164,19304,6072,5171,0.680000,18480.48
2947,21164,19304,6072,5171,0.720000,4758.75
2947,21164,19304,6072,5171,0.760000,6558.96
2947,21164,19304,6072,5171,0.800000,11531.04
2947,21164,19304,6072,5171,0.840000,8016.24
2947,21164,19304,6072,5171,0.880000,9849.60
2947,21164,19304,6072,5171,0.920000,1845.82
2947,21164,19304,6072,5171,0.960000,3577.11
2947,21164,19304,6072,5171,1.000000,16848.12
46148,8401,9111,2128,7969,0.000000,33051.48
46148,8401,9111,2128,7969,0.040000,9799.80
46148,8401,9111,2128,7969,0.080000,28450.44
46148,8401,9111,2128,7969,0.120000,31958.16
46148,8401,9111,2128,7969,0.160000,2212.71
46148,8401,9111,2128,7969,0.200000,9325.32
46148,8401,9111,2128,7969,0.240000,34007.76
46148,8401,9111,2128,7969,0.280000,4374.54
46148,8401,9111,2128,7969,0.320000,9616.92
46148,8401,9111,2128,7969,0.360000,31958.16
46148,8401,9111,2128,7969,0.400000,5690.09
46148,8401,9111,2128,7969,0.440000,16438.20
46148,8401,9111,2128,7969,0.480000,4122.51
46148,8401,9111,2128,7969,0.520000,5254.92
46148,8401,9111,2128,7969,0.560000,8850.84
46148,8401,9111,2128,7969,0.600000,6587.25
46148,8401,9111,2128,7969,0.640000,16438.20
46148,8401,9111,2128,7969,0.680000,37287.72
46148,8401,9111,2128,7969,0.720000,9104.10
46148,8401,9111,2128,7969,0.760000,8850.84
46148,8401,9111,2128,7969,0.800000,34007.76
46148,8401,9111,2128,7969,0.840000,9361.56
46148,8401,9111,2128,7969,0.880000,16438.20
46148,8401,9111,2128,7969,0.920000,3096.38
46148,8401,9111,2128,7969,0.960000,4374.54
46148,8401,9111,2128,7969,1.000000,18506.28
28289,1891,651,4214,9965,0.000000,20253.84
28289,1891,651,4214,9965,0.040000,4816.44
28289,1891,651,4214,9965,0.080000,15034.08
28289,1891,651,4214,9965,0.120000,20175.72
28289,1891,651,4214,9965,0.160000,1350.30
28289,1891,651,4214,9965,0.200000,5108.82
28289,1891,651,4214,9965,0.240000,21449.64
28289,1891,651,4214,9965,0.280000,2331.96
28289,1891,651,4214,9965,0.320000,6918.24
28289,1891,651,4214,9965,0.360000,20175.72
28289,1891,651,4214,9965,0.400000,3006.82
28289,1891,651,4214,9965,0.440000,10069.80
28289,1891,651,4214,9965,0.480000,2275.23
28289,1891,651,4214,9965,0.520000,3067.17
28289,1891,651,4214,9965,0.560000,5401.20
28289,1891,651,4214,9965,0.600000,3682.26
28289,1891,651,4214,9965,0.640000,10069.80
28289,1891,651,4214,9965,0.680000,21684.00
28289,1891,651,4214,9965,0.720000,5322.87
28289,1891,651,4214,9965,0.760000,5401.20
28289,1891,651,4214,9965,0.800000,21449.64
28289,1891,651,4214,9965,0.840000,6412.56
28289,1891,651,4214,9965,0.880000,10069.80
28289,1891,651,4214,9965,0.920000,1774.80
28289,1891,651,4214,9965,0.960000,2331.96
28289,1891,651,4214,9965,1.000000,9554.76
41237,17123,12808,4280,6366,0.000000,31912.32
41237,17123,12808,4280,6366,0.040000,12002.16
41237,17123,12808,4280,6366,0.080000,33822.00
41237,17123,12808,4280,6366,0.120000,30375.36
41237,17123,12808,4280,6366,0.160000,2454.42
41237,17123,12808,4280,6366,0.200000,10909.92
41237,17123,12808,4280,6366,0.240000,32676.24
41237,17123,12808,4280,6366,0.280000,5103.15
41237,17123,12808,4280,6366,0.320000,11358.48
41237,17123,12808,4280,6366,0.360000,30375.36
41237,17123,12808,4280,6366,0.400000,6764.40
41237,17123,12808,4280,6366,0.440000,17067.00
41237,17123,12808,4280,6366,0.480000,4589.46
41237,17123,12808,4280,6366,0.520000,5312.88
41237,17123,12808,4280,6366,0.560000,9817.68
41237,17123,12808,4280,6366,0.600000,7557.57
41237,17123,12808,4280,6366,0.640000,17067.00
41237,17123,12808,4280,6366,0.680000,37287.12
41237,17123,12808,4280,6366,0.720000,9518.10
41237,17123,12808,4280,6366,0.760000,9817.68
41237,17123,12808,4280,6366,0.800000,32676.24
41237,17123,12808,4280,6366,0.840000,10844.88
41237,17123,12808,4280,6366,0.880000,17067.00
41237,17123,12808,4280,6366,0.920000,3260.62
41237,17123,12808,4280,6366,0.960000,5103.15
41237,17123,12808,4280,6366,1.000000,22467.36
49267,12063,9613,8267,6332,0.000000,35826.60
49267,12063,9613,8267,6332,0.040000,11413.44
49267,12063,9613,8267,6332,0.080000,33091.92
49267,12063,9613,8267,6332,0.120000,34673.04
49267,12063,9613,8267,6332,0.160000,2566.26
49267,12063,9613,8267,6332,0.200000,10839.24
49267,12063,9613,8267,6332,0.240000,36586.44
49267,12063,9613,8267,6332,0.280000,5056.44
49267,12063,9613,8267,6332,0.320000,13241.16
49267,12063,9613,8267,6332,0.360000,34673.04
49267,12063,9613,8267,6332,0.400000,6618.38
49267,12063,9613,8267,6332,0.440000,18090.48
49267,12063,9613,8267,6332,0.480000,4694.55
49267,12063,9613,8267,6332,0.520000,5810.67
49267,12063,9613,8267,6332,0.560000,10265.04
49267,12063,9613,8267,6332,0.600000,7622.70
49267,12063,9613,8267,6332,0.640000,18090.48
49267,12063,9613,8267,6332,0.680000,40047.12
49267,12063,9613,8267,6332,0.720000,10216.83
49267,12063,9613,8267,6332,0.760000,10265.04
49267,12063,9613,8267,6332,0.800000,36586.44
49267,12063,9613,8267,6332,0.840000,12249.12
49267,12063,9613,8267,6332,0.880000,18090.48
49267,12063,9613,8267,6332,0.920000,3466.13
49267,12063,9613,8267,6332,0.960000,5056.44
49267,12063,9613,8267,6332,1.000000,21673.32
47004,14287,2972,1778,755,0.000000,31024.68
47004,14287,2972,1778,755,0.040000,9756.30
47004,14287,2972,1778,755,0.080000,27528.12
47004,14287,2972,1778,755,0.120000,30668.04
47004,14287,2972,1778,755,0.160000,2003.88
47004,14287,2972,1778,755,0.200000,8885.91
47004,14287,2972,1778,755,0.240000,31115.28
47004,14287,2972,1778,755,0.280000,4360.38
47004,14287,2972,1778,755,0.320000,8655.60
47004,14287,2972,1778,755,0.360000,30668.04
47004,14287,2972,1778,755,0.400000,5505.62
47004,14287,2972,1778,755,0.440000,14103.24
47004,14287,2972,1778,755,0.480000,3931.77
47004,14287,2972,1778,755,0.520000,4913.28
47004,14287,2972,1778,755,0.560000,8015.52
47004,14287,2972,1778,755,0.600000,6364.26
47004,14287,2972,1778,755,0.640000,14103.24
47004,14287,2972,1778,755,0.680000,32185.20
47004,14287,2972,1778,755,0.720000,8755.89
47004,14287,2972,1778,755,0.760000,8015.52
47004,14287,2972,1778,755,0.800000,31115.28
47004,14287,2972,1778,755,0.840000,8442.24
47004,14287,2972,1778,755,0.880000,14103.24
47004,14287,2972,1778,755,0.920000,2802.53
47004,14287,2972,1778,755,0.960000,4360.38
47004,14287,2972,1778,755,1.000000,19155.96
47660,19057,19906,899,1610,0.000000,36154.56
47660,19057,19906,899,1610,0.040000,14026.50
47660,19057,19906,899,1610,0.080000,38748.84
47660,19057,19906,899,1610,0.120000,33765.84
47660,19057,19906,899,1610,0.160000,2673.96
47660,19057,19906,899,1610,0.200000,12361.17
47660,19057,19906,899,1610,0.240000,36347.76
47660,19057,19906,899,1610,0.280000,5844.36
47660,19057,19906,899,1610,0.320000,11019.48
47660,19057,19906,899,1610,0.360000,33765.84
47660,19057,19906,899,1610,0.400000,7749.77
47660,19057,19906,899,1610,0.440000,18996.96
47660,19057,19906,899,1610,0.480000,5272.65
47660,19057,19906,899,1610,0.520000,6130.74
47660,19057,19906,899,1610,0.560000,10695.84
47660,19057,19906,899,1610,0.600000,8518.32
47660,19057,19906,899,1610,0.640000,18996.96
47660,19057,19906,899,1610,0.680000,43513.92
47660,19057,19906,899,1610,0.720000,10806.21
47660,19057,19906,899,1610,0.760000,10695.84
47660,19057,19906,899,1610,0.800000,36347.76
47660,19057,19906,899,1610,0.840000,10911.60
47660,19057,19906,899,1610,0.880000,18996.96
47660,19057,19906,899,1610,0.920000,3760.75
47660,19057,19906,899,1610,0.960000,5844.36
47660,19057,19906,899,1610,1.000000,25664.28
5574,49526,3680,1564,7286,0.000000,12107.04
5574,49526,3680,1564,7286,0.040000,13748.52
5574,49526,3680,1564,7286,0.080000,35612.64
5574,49526,3680,1564,7286,0.120000,11665.44
5574,49526,3680,1564,7286,0.160000,2028.90
5574,49526,3680,1564,7286,0.200000,10932.06
5574,49526,3680,1564,7286,0.240000,12981.36
5574,49526,3680,1564,7286,0.280000,5278.08
5574,49526,3680,1564,7286,0.320000,8678.64
5574,49526,3680,1564,7286,0.360000,11665.44
5574,49526,3680,1564,7286,0.400000,7122.53
5574,49526,3680,1564,7286,0.440000,10100.40
5574,49526,3680,1564,7286,0.480000,3792.30
5574,49526,3680,1564,7286,0.520000,2473.74
5574,49526,3680,1564,7286,0.560000,8115.60
5574,49526,3680,1564,7286,0.600000,7306.98
5574,49526,3680,1564,7286,0.640000,10100.40
5574,49526,3680,1564,7286,0.680000,14306.16
5574,49526,3680,1564,7286,0.720000,6155.64
5574,49526,3680,1564,7286,0.760000,8115.60
5574,49526,3680,1564,7286,0.800000,12981.36
5574,49526,3680,1564,7286,0.840000,8490.96
5574,49526,3680,1564,7286,0.880000,10100.40
5574,49526,3680,1564,7286,0.920000,1845.22
5574,49526,3680,1564,7286,0.960000,5278.08
5574,49526,3680,1564,7286,1.000000,27055.44
49203,47558,13168,4214,9711,0.000000,41225.40
49203,47558,13168,4214,9711,0.040000,20524.02
49203,47558,13168,4214,9711,0.080000,55910.52
49203,47558,13168,4214,9711,0.120000,39645.24
49203,47558,13168,4214,9711,0.160000,3715.62
49203,47558,13168,4214,9711,0.200000,17693.25
49203,47558,13168,4214,9711,0.240000,42390.72
49203,47558,13168,4214,9711,0.280000,8440.23
49203,47558,13168,4214,9711,0.320000,16379.52
49203,47558,13168,4214,9711,0.360000,39645.24
49203,47558,13168,4214,9711,0.400000,11182.10
49203,47558,13168,4214,9711,0.440000,23512.32
49203,47558,13168,4214,9711,0.480000,7013.49
49203,47558,13168,4214,9711,0.520000,7062.84
49203,47558,13168,4214,9711,0.560000,14862.48
49203,47558,13168,4214,9711,0.600000,12155.85
49203,47558,13168,4214,9711,0.640000,23512.32
49203,47558,13168,4214,9711,0.680000,47131.20
49203,47558,13168,4214,9711,0.720000,13681.29
49203,47558,13168,4214,9711,0.760000,14862.48
49203,47558,13168,4214,9711,0.800000,42390.72
49203,47558,13168,4214,9711,0.840000,15873.84
49203,47558,13168,4214,9711,0.880000,23512.32
49203,47558,13168,4214,9711,0.920000,4469.40
49203,47558,13168,4214,9711,0.960000,8440.23
49203,47558,13168,4214,9711,1.000000,39467.88
18495,7810,1579,7817,3721,0.000000,14244.24
18495,7810,1579,7817,3721,0.040000,5070.30
18495,7810,1579,7817,3721,0.080000,14871.24
18495,7810,1579,7817,3721,0.120000,14054.76
18495,7810,1579,7817,3721,0.160000,1182.66
18495,7810,1579,7817,3721,0.200000,4900.47
18495,7810,1579,7817,3721,0.240000,14690.76
18495,7810,1579,7817,3721,0.280000,2253.48
18495,7810,1579,7817,3721,0.320000,7544.76
18495,7810,1579,7817,3721,0.360000,14054.76
18495,7810,1579,7817,3721,0.400000,2974.25
18495,7810,1579,7817,3721,0.440000,7586.04
18495,7810,1579,7817,3721,0.480000,2019.18
18495,7810,1579,7817,3721,0.520000,2339.73
18495,7810,1579,7817,3721,0.560000,4730.64
18495,7810,1579,7817,3721,0.600000,3436.14
18495,7810,1579,7817,3721,0.640000,7586.04
18495,7810,1579,7817,3721,0.680000,15259.20
18495,7810,1579,7817,3721,0.720000,4311.54
18495,7810,1579,7817,3721,0.760000,4730.64
18495,7810,1579,7817,3721,0.800000,14690.76
18495,7810,1579,7817,3721,0.840000,6606.72
18495,7810,1579,7817,3721,0.880000,7586.04
18495,7810,1579,7817,3721,0.920000,1427.90
18495,7810,1579,7817,3721,0.960000,2253.48
18495,7810,1579,7817,3721,1.000000,9951.12
31549,48965,13553,10000,9082,0.000000,31437.60
31549,48965,13553,10000,9082,0.040000,19121.94
31549,48965,13553,10000,9082,0.080000,51821.76
31549,48965,13553,10000,9082,0.120000,29811.24
31549,48965,13553,10000,9082,0.160000,3394.47
31549,48965,13553,10000,9082,0.200000,16349.91
31549,48965,13553,10000,9082,0.240000,32527.44
31549,48965,13553,10000,9082,0.280000,7685.43
31549,48965,13553,10000,9082,0.320000,17177.88
31549,48965,13553,10000,9082,0.360000,29811.24
31549,48965,13553,10000,9082,0.400000,10364.35
31549,48965,13553,10000,9082,0.440000,20079.96
31549,48965,13553,10000,9082,0.480000,6216.48
31549,48965,13553,10000,9082,0.520000,5694.00
31549,48965,13553,10000,9082,0.560000,13577.88
31549,48965,13553,10000,9082,0.600000,11079.90
31549,48965,13553,10000,9082,0.640000,20079.96
31549,48965,13553,10000,9082,0.680000,37406.52
31549,48965,13553,10000,9082,0.720000,11503.89
31549,48965,13553,10000,9082,0.760000,13577.88
31549,48965,13553,10000,9082,0.800000,32527.44
31549,48965,13553,10000,9082,0.840000,15977.88
31549,48965,13553,10000,9082,0.880000,20079.96
31549,48965,13553,10000,9082,0.920000,3798.02
31549,48965,13553,10000,9082,0.960000,7685.43
31549,48965,13553,10000,9082,1.000000,36617.52
29959,23454,4643,2988,8198,0.000000,24230.28
29959,23454,4643,2988,8198,0.040000,10730.94
29959,23454,4643,2988,8198,0.080000,29770.92
29959,23454,4643,2988,8198,0.120000,23673.12
29959,23454,4643,2988,8198,0.160000,2077.26
29959,23454,4643,2988,8198,0.200000,9519.99
29959,23454,4643,2988,8198,0.240000,25214.04
29959,23454,4643,2988,8198,0.280000,4522.56
29959,23454,4643,2988,8198,0.320000,9384.72
29959,23454,4643,2988,8198,0.360000,23673.12
29959,23454,4643,2988,8198,0.400000,5954.18
29959,23454,4643,2988,8198,0.440000,13445.04
29959,23454,4643,2988,8198,0.480000,3818.94
29959,23454,4643,2988,8198,0.520000,4014.09
29959,23454,4643,2988,8198,0.560000,8309.04
29959,23454,4643,2988,8198,0.600000,6599.82
29959,23454,4643,2988,8198,0.640000,13445.04
29959,23454,4643,2988,8198,0.680000,26885.52
29959,23454,4643,2988,8198,0.720000,7693.74
29959,23454,4643,2988,8198,0.760000,8309.04
29959,23454,4643,2988,8198,0.800000,25214.04
29959,23454,4643,2988,8198,0.840000,9026.16
29959,23454,4643,2988,8198,0.880000,13445.04
29959,23454,4643,2988,8198,0.920000,2492.26
29959,23454,4643,2988,8198,0.960000,4522.56
29959,23454,4643,2988,8198,1.000000,20904.72
26400,39029,15784,6652,8066,0.000000,27045.72
26400,39029,15784,6652,8066,0.040000,16259.16
26400,39029,15784,6652,8066,0.080000,44030.04
26400,39029,15784,6652,8066,0.120000,25151.64
26400,39029,15784,6652,8066,0.160000,2877.93
26400,39029,15784,6652,8066,0.200000,13885.44
26400,39029,15784,6652,8066,0.240000,28013.64
26400,39029,15784,6652,8066,0.280000,6485.19
26400,39029,15784,6652,8066,0.320000,13906.44
26400,39029,15784,6652,8066,0.360000,25151.64
26400,39029,15784,6652,8066,0.400000,8806.01
26400,39029,15784,6652,8066,0.440000,17541.72
26400,39029,15784,6652,8066,0.480000,5314.32
26400,39029,15784,6652,8066,0.520000,4935.45
26400,39029,15784,6652,8066,0.560000,11511.72
26400,39029,15784,6652,8066,0.600000,9363.12
26400,39029,15784,6652,8066,0.640000,17541.72
26400,39029,15784,6652,8066,0.680000,33695.88
26400,39029,15784,6652,8066,0.720000,9776.25
26400,39029,15784,6652,8066,0.760000,11511.72
26400,39029,15784,6652,8066,0.800000,28013.64
26400,39029,15784,6652,8066,0.840000,13108.20
26400,39029,15784,6652,8066,0.880000,17541.72
26400,39029,15784,6652,8066,0.920000,3314.76
26400,39029,15784,6652,8066,0.960000,6485.19
26400,39029,15784,6652,8066,1.000000,30624.24
29416,36880,18688,9396,4164,0.000000,28687.20
29416,36880,18688,9396,4164,0.040000,16558.56
29416,36880,18688,9396,4164,0.080000,44942.40
29416,36880,18688,9396,4164,0.120000,26444.64
29416,36880,18688,9396,4164,0.160000,2956.32
29416,36880,18688,9396,4164,0.200000,14191.92
29416,36880,18688,9396,4164,0.240000,29186.88
29416,36880,18688,9396,4164,0.280000,6612.24
29416,36880,18688,9396,4164,0.320000,15207.84
29416,36880,18688,9396,4164,0.360000,26444.64
29416,36880,18688,9396,4164,0.400000,8988.48
29416,36880,18688,9396,4164,0.440000,18097.44
29416,36880,18688,9396,4164,0.480000,5505.84
29416,36880,18688,9396,4164,0.520000,5281.92
29416,36880,18688,9396,4164,0.560000,11825.28
29416,36880,18688,9396,4164,0.600000,9568.56
29416,36880,18688,9396,4164,0.640000,18097.44
29416,36880,18688,9396,4164,0.680000,35914.56
29416,36880,18688,9396,4164,0.720000,10227.12
29416,36880,18688,9396,4164,0.760000,11825.28
29416,36880,18688,9396,4164,0.800000,29186.88
29416,36880,18688,9396,4164,0.840000,14080.32
29416,36880,18688,9396,4164,0.880000,18097.44
29416,36880,18688,9396,4164,0.920000,3519.55
29416,36880,18688,9396,4164,0.960000,6612.24
29416,36880,18688,9396,4164,1.000000,30874.56
2684,47611,9886,3556,3474,0.000000,10956.84
2684,47611,9886,3556,3474,0.040000,13950.00
2684,47611,9886,3556,3474,0.080000,35965.32
2684,47611,9886,3556,3474,0.120000,9770.52
2684,47611,9886,3556,3474,0.160000,2016.33
2684,47611,9886,3556,3474,0.200000,11007.66
2684,47611,9886,3556,3474,0.240000,11373.72
2684,47611,9886,3556,3474,0.280000,5250.09
2684,47611,9886,3556,3474,0.320000,9345.48
2684,47611,9886,3556,3474,0.360000,9770.52
2684,47611,9886,3556,3474,0.400000,7193.06
2684,47611,9886,3556,3474,0.440000,9990.60
2684,47611,9886,3556,3474,0.480000,3821.76
2684,47611,9886,3556,3474,0.520000,2473.95
2684,47611,9886,3556,3474,0.560000,8065.32
2684,47611,9886,3556,3474,0.600000,7266.42
2684,47611,9886,3556,3474,0.640000,9990.60
2684,47611,9886,3556,3474,0.680000,14932.68
2684,47611,9886,3556,3474,0.720000,5999.13
